DAUID,DGUID,LANDAREA,PRUID,X,Y
35201955,2021S051235201955,0.1945,35,620496.016772502,4840987.903182210
35201958,2021S051235201958,0.6179,35,621553.914894500,4842133.368592920
35201959,2021S051235201959,0.1164,35,620910.466759110,4842052.051378480
35201960,2021S051235201960,0.0583,35,621226.348256739,4842154.540507490
35201961,2021S051235201961,0.3077,35,621353.746630236,4842627.117095370
35201962,2021S051235201962,0.14,35,620910.548288740,4842390.797146520
35201963,2021S051235201963,0.1344,35,620780.350962981,4842754.360947930
35201964,2021S051235201964,0.1615,35,620512.341914874,4842455.401450400
35201965,2021S051235201965,0.2338,35,620501.073574467,4842917.745471500
35201966,2021S051235201966,0.196,35,620351.334808576,4843163.869665970
35201967,2021S051235201967,0.1992,35,620586.603048991,4843367.289927840
35201968,2021S051235201968,0.1328,35,620219.341546574,4843521.516874330
35201969,2021S051235201969,0.0755,35,620433.226533008,4843870.169560140
35201970,2021S051235201970,0.0737,35,620182.285868361,4843771.051053850
35201971,2021S051235201971,0.0591,35,620216.022426502,4843999.427879150
35201972,2021S051235201972,0.1472,35,619918.201947128,4843764.582651460
35201973,2021S051235201973,0.1217,35,619960.074679246,4844178.703596810
35201976,2021S051235201976,0.0944,35,619923.724923480,4844616.906972240
35201977,2021S051235201977,0.1245,35,619829.172810228,4844861.633903310
35201979,2021S051235201979,0.1339,35,620292.984176670,4844619.338822430
35201983,2021S051235201983,0.0527,35,620505.588203463,4844452.254282530
35201984,2021S051235201984,0.0699,35,620427.232522158,4844285.581326240
35201985,2021S051235201985,0.041,35,620255.104922935,4844342.347106190
35201986,2021S051235201986,0.0849,35,620560.801583269,4844080.129523150
35201987,2021S051235201987,0.4081,35,620896.865669201,4843850.224898970
35201988,2021S051235201988,0.0386,35,620898.254555328,4843946.537706760
35201989,2021S051235201989,0.1347,35,621302.490376574,4844183.630066580
35201992,2021S051235201992,0.0387,35,621804.092744543,4844332.919102010
35201993,2021S051235201993,0.0742,35,621697.973915637,4844495.956062760
35201996,2021S051235201996,0.0687,35,621495.374701625,4844985.410029010
35201997,2021S051235201997,0.073,35,621238.981270391,4844873.529618380
35201998,2021S051235201998,0.0731,35,621432.355443046,4845210.084666080
35201999,2021S051235201999,0.125,35,621462.323718921,4845369.936853990
35202000,2021S051235202000,0.0899,35,621263.061577484,4845606.245994260
35202001,2021S051235202001,0.1026,35,621569.222294819,4845686.582268660
35202002,2021S051235202002,0.0906,35,621281.363606383,4845835.074561000
35202003,2021S051235202003,0.0419,35,621474.958648051,4846130.861190600
35202004,2021S051235202004,0.2849,35,621047.463050922,4845904.982050470
35202005,2021S051235202005,0.0735,35,620964.215867944,4846198.998899050
35202006,2021S051235202006,0.091,35,621017.585360711,4846425.880584900
35202007,2021S051235202007,0.1161,35,621387.346643679,4846434.555158970
35202013,2021S051235202013,1.9268,35,620390.794821771,4847665.002829010
35202016,2021S051235202016,0.2155,35,620129.382454859,4846899.114914280
35202017,2021S051235202017,0.1259,35,620465.887172615,4846480.179187620
35202018,2021S051235202018,0.1206,35,620064.789449551,4846489.533376960
35202019,2021S051235202019,0.0136,35,620022.273789055,4846272.127090220
35202020,2021S051235202020,0.0675,35,619745.082156589,4846208.060178940
35202021,2021S051235202021,0.0459,35,619814.829963195,4846038.936307150
35202022,2021S051235202022,0.0566,35,619924.852953579,4845945.200421290
35202023,2021S051235202023,0.3415,35,620009.426450355,4845748.195629530
35202024,2021S051235202024,0.3612,35,620327.225485579,4845648.016742820
35202025,2021S051235202025,0.1502,35,620625.683261246,4845406.576750000
35202026,2021S051235202026,0.0625,35,620859.698226725,4845451.921675080
35202027,2021S051235202027,0.0908,35,620558.424020534,4845735.900634150
35202028,2021S051235202028,0.1351,35,620619.664276670,4846011.185700070
35202029,2021S051235202029,0.3419,35,620937.148914546,4844996.017120120
35202030,2021S051235202030,0.0918,35,621200.091057494,4844538.158176100
35202031,2021S051235202031,0.0772,35,619995.301305982,4845166.272993100
35202035,2021S051235202035,0.0589,35,619218.044204860,4845108.376346920
35202036,2021S051235202036,0.0659,35,619329.877636850,4845399.249318700
35202037,2021S051235202037,0.1167,35,619069.023398129,4845252.820552520
35202040,2021S051235202040,0.0569,35,619250.237955532,4845830.706207850
35202042,2021S051235202042,0.0346,35,619395.660391760,4846084.987590910
35202045,2021S051235202045,0.0371,35,619318.738194134,4846373.496001110
35202046,2021S051235202046,0.1899,35,619145.881605073,4846363.962274610
35202047,2021S051235202047,0.084,35,619335.404015032,4846682.164651970
35202048,2021S051235202048,0.1415,35,619607.908463752,4846431.053689790
35202049,2021S051235202049,0.1233,35,619786.271194754,4846667.336881640
35202050,2021S051235202050,0.1477,35,619519.689793131,4846917.208146210
35202051,2021S051235202051,0.021,35,619933.393878749,4846878.673044160
35202055,2021S051235202055,0.0547,35,619031.934674421,4847089.649825680
35202056,2021S051235202056,0.2754,35,618794.537746140,4846823.457578650
35202057,2021S051235202057,0.5165,35,618671.238172024,4846367.152417550
35202058,2021S051235202058,0.7209,35,618282.987644726,4846862.847003490
35202059,2021S051235202059,0.2618,35,618654.895640347,4847444.402011220
35202065,2021S051235202065,0.0751,35,618803.499792368,4847835.837967130
35202066,2021S051235202066,0.2661,35,618851.024436472,4845264.271448440
35202067,2021S051235202067,0.0323,35,618824.277833595,4845173.558433840
35202071,2021S051235202071,0.1238,35,619431.991222936,4844621.800260930
35202072,2021S051235202072,0.148,35,619365.263944821,4844230.070925900
35202075,2021S051235202075,0.1249,35,618996.938225866,4844031.834254640
35202079,2021S051235202079,0.0456,35,619801.280010257,4842687.435159390
35202080,2021S051235202080,0.0837,35,619896.259970249,4842581.301020980
35202084,2021S051235202084,0.0981,35,620230.220920208,4842389.432693340
35202085,2021S051235202085,0.0775,35,620065.339540729,4842701.023321190
35202086,2021S051235202086,0.0474,35,620001.083518810,4843056.276181120
35202087,2021S051235202087,0.1201,35,620432.876818224,4842131.729394460
35202088,2021S051235202088,0.0938,35,620321.938168267,4841861.837137390
35202089,2021S051235202089,0.0577,35,620595.865202041,4841948.785277620
35202090,2021S051235202090,0.309,35,619731.076725326,4841701.844509590
35202091,2021S051235202091,0.1397,35,619386.856014587,4842020.544668090
35202096,2021S051235202096,0.0196,35,619369.948005837,4845544.897802910
35202097,2021S051235202097,0.4186,35,620863.082572964,4848307.878767470
35202098,2021S051235202098,7.258,35,622391.977476803,4847237.215005950
35202100,2021S051235202100,0.093,35,623860.562905198,4847046.301572120
35202101,2021S051235202101,0.0988,35,623913.373125912,4846818.113363890
35202102,2021S051235202102,0.1406,35,623986.914322936,4846581.292918380
35202103,2021S051235202103,0.0682,35,623622.896326493,4846687.182482520
35202104,2021S051235202104,0.0931,35,623741.299002962,4846335.347139820
35202105,2021S051235202105,0.1044,35,624122.720869511,4846321.620680200
35202106,2021S051235202106,0.152,35,623813.965880160,4846002.500400930
35202107,2021S051235202107,0.1047,35,624206.290661550,4846064.204122380
35202108,2021S051235202108,0.1926,35,624308.561822462,4845719.433034180
35202109,2021S051235202109,0.19,35,623924.503800962,4845571.305658720
35202110,2021S051235202110,0.1722,35,624313.256446713,4845303.017454790
35202111,2021S051235202111,0.1361,35,624659.480619029,4845010.863030180
35202112,2021S051235202112,0.1876,35,624784.057741364,4845428.721378620
35202113,2021S051235202113,0.2326,35,625160.383775316,4845365.811035570
35202114,2021S051235202114,0.1301,35,625085.746977832,4845008.203262350
35202115,2021S051235202115,0.1592,35,625368.798936837,4844945.031620640
35202116,2021S051235202116,0.1283,35,625236.589843584,4844556.859308120
35202117,2021S051235202117,0.1575,35,625703.896930888,4844760.003544400
35202118,2021S051235202118,0.0663,35,625741.770067935,4844429.322295330
35202119,2021S051235202119,0.0448,35,625912.262933632,4844489.254416420
35202120,2021S051235202120,0.1174,35,625885.290669391,4844139.398011230
35202121,2021S051235202121,0.1028,35,626176.149119499,4844255.482618020
35202122,2021S051235202122,0.2741,35,626497.820597791,4844257.102620190
35202123,2021S051235202123,0.1427,35,626400.875919316,4843795.049953960
35202124,2021S051235202124,0.1311,35,626622.132378535,4843638.856327480
35202125,2021S051235202125,0.1047,35,626348.452149952,4843377.252198350
35202126,2021S051235202126,0.1471,35,626732.683766109,4843267.960614710
35202127,2021S051235202127,0.1019,35,626448.146929321,4843083.673186700
35202128,2021S051235202128,0.1698,35,626657.014499335,4842831.195659840
35202129,2021S051235202129,0.0747,35,626508.845612740,4842596.906643750
35202130,2021S051235202130,0.0867,35,626634.702482497,4842408.531994400
35202131,2021S051235202131,0.0666,35,626231.694121978,4842347.446560130
35202132,2021S051235202132,0.1228,35,626306.768790309,4842054.682234760
35202133,2021S051235202133,0.1376,35,625943.530800800,4841985.223747710
35202134,2021S051235202134,0.176,35,625925.535893475,4842315.678534820
35202135,2021S051235202135,0.1669,35,625602.045724145,4842178.124351620
35202136,2021S051235202136,0.1525,35,625350.633456429,4842099.341826970
35202137,2021S051235202137,0.1145,35,625065.301127862,4842051.185501280
35202138,2021S051235202138,0.1344,35,624742.621368845,4841760.879986990
35202139,2021S051235202139,0.1617,35,624653.867174885,4842000.607108400
35202140,2021S051235202140,0.7692,35,624409.380704759,4841607.016684660
35202141,2021S051235202141,0.6065,35,624634.557621154,4842551.530774620
35202145,2021S051235202145,0.0516,35,625889.944634205,4843230.675381750
35202147,2021S051235202147,0.0367,35,626117.587588125,4843314.587528920
35202149,2021S051235202149,0.1285,35,626096.169862021,4842828.057981240
35202150,2021S051235202150,0.0909,35,626085.906061485,4842581.499692980
35202151,2021S051235202151,0.1092,35,625707.713009953,4842677.622793340
35202152,2021S051235202152,0.7515,35,625015.873239465,4843338.240443750
35202153,2021S051235202153,0.1084,35,625483.421375790,4843556.863735590
35202154,2021S051235202154,0.0882,35,625212.058360068,4843842.260728640
35202155,2021S051235202155,0.1049,35,624974.701420575,4843870.681826370
35202156,2021S051235202156,0.1924,35,625065.057931101,4844230.996535200
35202157,2021S051235202157,0.559,35,624618.968394872,4844056.463360530
35202158,2021S051235202158,0.1562,35,624787.362921166,4844706.773652400
35202159,2021S051235202159,4.6465,35,623134.214368218,4844526.982033370
35202160,2021S051235202160,0.1459,35,623442.419045228,4843651.874636610
35202161,2021S051235202161,0.2503,35,623858.924631647,4843555.707153400
35202162,2021S051235202162,0.1861,35,623591.276440686,4843286.664011210
35202163,2021S051235202163,0.1301,35,623946.785985663,4843022.642913210
35202164,2021S051235202164,0.1336,35,623518.407680420,4842929.716384390
35202165,2021S051235202165,0.2893,35,623399.025436505,4842750.920945890
35202166,2021S051235202166,0.1665,35,623115.457248138,4843184.323891340
35202167,2021S051235202167,0.3212,35,622560.327295770,4843158.598689800
35202168,2021S051235202168,0.0803,35,622238.940328606,4843264.658298530
35202169,2021S051235202169,0.0693,35,621990.668818158,4843236.504950300
35202170,2021S051235202170,0.1119,35,621773.731239844,4843383.266395890
35202171,2021S051235202171,0.0604,35,621967.477864549,4843603.199187380
35202172,2021S051235202172,0.1519,35,621798.447190422,4843934.777989400
35202173,2021S051235202173,0.3174,35,621452.380545084,4843712.119916950
35202174,2021S051235202174,0.0766,35,621457.729718495,4843351.051203360
35202175,2021S051235202175,0.1079,35,621046.079357608,4843149.782494210
35202176,2021S051235202176,0.113,35,621109.342657591,4842922.050641860
35202177,2021S051235202177,0.1741,35,621655.905329018,4843044.003567610
35202178,2021S051235202178,0.1421,35,621934.877557811,4842890.147139200
35202179,2021S051235202179,0.0319,35,622021.682417070,4842665.605661290
35202180,2021S051235202180,0.0716,35,621759.868613292,4842552.740221890
35202181,2021S051235202181,0.1117,35,622321.746750106,4842794.055124550
35202183,2021S051235202183,0.2161,35,622772.784080756,4842142.497844910
35202184,2021S051235202184,0.1257,35,622545.657514704,4841924.040287770
35202185,2021S051235202185,0.0391,35,622514.439225003,4841516.632919120
35202186,2021S051235202186,0.138,35,622695.105114952,4841534.891089300
35202187,2021S051235202187,0.4314,35,622951.536411231,4841420.137098800
35202188,2021S051235202188,0.0841,35,623018.203239662,4840952.147998310
35202189,2021S051235202189,0.0795,35,622731.022169375,4840850.331282080
35202210,2021S051235202210,0.1863,35,623228.379392305,4839416.068508460
35202211,2021S051235202211,0.0539,35,623392.708460396,4839119.832796050
35202212,2021S051235202212,0.2335,35,623754.373716779,4839292.391836440
35202213,2021S051235202213,0.0792,35,624053.499770780,4839120.413748780
35202214,2021S051235202214,0.2011,35,624049.053939836,4839511.202104970
35202215,2021S051235202215,0.0642,35,624324.295591886,4839174.153352770
35202216,2021S051235202216,0.0573,35,624528.186948214,4839290.854148980
35202217,2021S051235202217,0.0753,35,624721.639923144,4839384.272925080
35202218,2021S051235202218,0.3018,35,624448.574254029,4839717.949482920
35202222,2021S051235202222,0.0568,35,625230.923336406,4839751.669019960
35202223,2021S051235202223,0.0738,35,625476.120829120,4839707.643684060
35202224,2021S051235202224,0.0359,35,625514.259037785,4839582.817844360
35202225,2021S051235202225,0.0386,35,625542.018981264,4839498.341388210
35202226,2021S051235202226,0.0578,35,625625.699008306,4839334.354828660
35202227,2021S051235202227,0.0575,35,625830.023643522,4839417.614789320
35202228,2021S051235202228,0.0906,35,625951.295087678,4839155.084584380
35202229,2021S051235202229,0.0535,35,625705.078349739,4839084.821450120
35202230,2021S051235202230,0.0691,35,625877.275346231,4838857.706073720
35202231,2021S051235202231,0.0366,35,625505.851832305,4839062.312829650
35202232,2021S051235202232,0.0682,35,625508.579526771,4838872.636930980
35202233,2021S051235202233,0.052,35,625599.243603338,4838653.139729030
35202234,2021S051235202234,0.0995,35,625215.855795734,4838804.013911370
35202235,2021S051235202235,0.0315,35,625248.236819642,4839019.672456080
35202236,2021S051235202236,0.0422,35,625213.223559796,4839236.600415350
35202237,2021S051235202237,0.067,35,625406.505752044,4839250.015535120
35202238,2021S051235202238,0.043,35,625211.053651086,4839438.166710160
35202239,2021S051235202239,0.068,35,624956.285661940,4839401.555230030
35202240,2021S051235202240,0.0621,35,625080.612635899,4839592.123911260
35202241,2021S051235202241,0.0206,35,625036.386571263,4839226.776660730
35202242,2021S051235202242,0.0532,35,625032.479359268,4839058.217719350
35202243,2021S051235202243,0.0703,35,624814.955784220,4839061.555108710
35202244,2021S051235202244,0.0558,35,624829.081267650,4838868.542577940
35202245,2021S051235202245,0.0624,35,624607.990137035,4838955.353593690
35202246,2021S051235202246,0.0484,35,624620.436139051,4838720.467934800
35202247,2021S051235202247,0.046,35,624896.336858233,4838686.160693140
35202248,2021S051235202248,0.0687,35,624482.910662446,4838782.909125960
35202249,2021S051235202249,0.032,35,624390.290547607,4838797.356965710
